TableNum,TestNum,TestLabel,TestID,Seed01,Seed02,TestScale,OutliersFraction,KFold,FeatureMethod,SizeNum,FeatureNum,AD_True,AD_LOF,AD_KNN_lar,AD_IForest,AD_Vote,KNN,RF,SVM,nnet,NB,C50,MLR,Stacking01,Stacking02,MetaModel01,MetaModel02,KNN_Time,NB_Time,RF_Time,SVM_Time,C50_Time,nnet_Time,MLR_Time,Stacking01_Time,Stacking02_Time
1,20,BMX,BMX20,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,21,BMX,BMX21,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,22,BMX,BMX22,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,23,BMX,BMX23,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,24,BMX,BMX24,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,LDR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,25,BMX,BMX25,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,26,BMX,BMX26,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,LDR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,27,CNEH,CNEH_1_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,28,CNEH,CNEH_2_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,29,CNEH,CNEH_3_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,30,CNEH,CNEH_4_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,31,CNEH,CNEH_5_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,32,CNEH,CNEH_6_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,33,CNEH,CNEH_7_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,34,CNEH,CNEH_8_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,35,CNEH,CNEH_9_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,36,CNEH,CNEH_10_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,37,CNEH,CNEH_11_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,38,CNEH,CNEH_12_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,39,CNEH,CNEH_13_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,40,CNEH,CNEH_14_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,41,CNEH,CNEH_15_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,42,CNEH,CNEH_16_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,43,CNEH,CNEH_21_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,44,CNEH,CNEH_26_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,45,CNEH,CNEH_27_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,MGZ,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,46,CNEH,CNEH_28_J,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,78,DNXE,DNXE1,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,79,DNXE,DNXE2,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,80,DNXE,DNXE3,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,81,DNXE,DNXE4,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,82,DNXE,DNXE5,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,83,DNXE,DNXE6,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,84,DNXE,DNXE7,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,85,DNXE,DNXE8,6331,16331,0.2,0.15,4,info_classif,4,2,-1,-1,1,-1,-1,LWT,LWT,WZS,LWT,DHB,LWT,LWT,PIT,LDR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,86,DNXE,DNXE9,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,87,DNXE,DNXE10,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,88,DNXE,DNXE11,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,89,DNXE,DNXE12,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,90,DNXE,DNXE13,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,91,DNXE,DNXE14,6331,16331,0.2,0.15,4,info_classif,4,2,-1,-1,1,-1,-1,LWT,LWT,WZS,LWT,DHB,LWT,LWT,PIT,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,92,DNXE,DNXE15,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,93,DNXE,DNXE16,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,94,DNXE,DNXE17,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,95,DNXE,DNXE18,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,96,DNXE,DNXE19,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,97,DNXE,DNXE20,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,98,DNXE,DNXE21,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,99,DNXE,DNXE22,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,100,DNXE,DNXE23,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,101,DNXE,DNXE24,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,DHB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,102,DNXE,DNXE25,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,103,DNXE,DNXE26,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,104,DNXE,DNXE27,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,105,DNXE,DNXE28,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,185,ESCM,ESCM_1_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,-1,1,LWT,LWT,LWT,LWT,LWT,LWT,LWT,PIT,ITWB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,186,ESCM,ESCM_2_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,-1,1,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,ITWB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,187,ESCM,ESCM_3_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,LDR,LDR,ITWB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,188,ESCM,ESCM_5_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,DUR,LDR,LDR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,189,ESCM,ESCM_6_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,LDR,LDR,DUR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,190,ESCM,ESCM_9_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,191,ESCM,ESCM_11_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,192,ESCM,ESCM_12_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,DUR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,193,ESCM,ESCM_13_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,ITWB,ITWB,LDR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,194,ESCM,ESCM_14_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,ITWB,ITWB,ITWB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,195,ESCM,ESCM_15_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,ITWB,LDR,DUR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,196,ESCM,ESCM_16_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,ITWB,LDR,LDR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,197,ESCM,ESCM_18_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,ITWB,LDR,ITWB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,198,ESCM,ESCM_20_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,ITWB,LDR,DUR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,199,ESCM,ESCM_23_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,DUR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,200,ESCM,ESCM_32_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,ITWB,LDR,LDR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,201,ESCM,ESCM_33_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,ITWB,LDR,DUR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,202,ESCM,ESCM_36_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,DUR,LDR,ITWB,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,203,ESCM,ESCM_38_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,PIT,PIT,PIT,PIT,PIT,PIT,PIT,PIT,DUR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,204,ESCM,ESCM_41_W,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DUR,ITWB,LDR,ITWB,DUR,DUR,LDR,LDR,LDR,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,406,LT,LT2,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,MGZ,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,407,LT,LT3,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,WZS,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
1,408,LT,LT5,6331,16331,0.2,0.15,4,info_classif,4,2,-1,1,1,1,1,DHB,MGZ,WZS,MGZ,DHB,DHB,DHB,MGZ,GLGS,RF,RF,0.0299999999988358,0.389999999999418,0.0900000000001455,0.350000000000364,0.0100000000002183,0.0199999999986176,0.0300000000006548,4.23999999999978,19.5900000000001
